Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
4/23/14,7,-6,0,819,NA,NA,1,443,5,0.8,
4/24/14,10,-2,6,825,100,NA,0,443,0,0,
4/25/14,1,-4,47,872,100,NA,2,445,2,0.3,
4/26/14,4,-6,0,872,NA,NA,39.5,484.5,37,4.5,
4/27/14,5,-4,0,872,NA,NA,0,484.5,28,4,
4/28/14,12,-6,0,872,NA,NA,0,484.5,19,--,
4/29/14,15,2,0,872,NA,NA,0,484.5,11.5,2.4,
4/30/14,18,4,0,872,NA,NA,0,484.5,0,0,
5/1/14,19,2,0,872,NA,NA,0,484.5,0,0,
5/2/14,19,0,0,872,NA,NA,0,484.5,0,0,
5/3/14,15,2,0,872,NA,NA,0,484.5,0,0,
5/4/14,11,2,0,872,NA,NA,0,484.5,0,0,
5/5/14,9,-2,4,876,100,NA,0,484.5,0,0,
5/6/14,7,-2,1,877,100,NA,5,489.5,5,0.6,
5/7/14,9,-3,0,877,NA,NA,0,489.5,0,0,
5/8/14,9,0,9,886,NA,100,0,489.5,0,0,
5/9/14,8,1,6,892,NA,100,0,489.5,0,0,
5/10/14,5,-2,5,897,100,NA,0,489.5,0,0,
5/11/14,12,-4,0,897,NA,NA,4.5,494,4.5,0.5,
5/12/14,17,1,0,897,NA,NA,0,494,0,0,
5/13/14,20,4,0,897,NA,NA,0,494,0,0,
5/14/14,22,4,0,897,NA,NA,0,494,0,0,
5/15/14,21,4,0,897,NA,NA,0,494,0,0,
5/16/14,20,4,0,897,NA,NA,0,494,0,0,
5/17/14,18,3,0,897,NA,NA,0,494,0,0,
5/18/14,11,0,0,897,NA,NA,0,494,0,0,
5/19/14,11,-1,T,897,NA,100,0,494,0,0,
5/20/14,6,-1,10,907,20,80,0,494,0,0,
5/21/14,13,1,T,907,NA,100,0,494,0,0,
5/22/14,16,3,0,907,NA,NA,0,494,0,0,
5/23/14,21,3,0,907,NA,NA,0,494,0,0,
5/24/14,20,4,0,907,NA,NA,0,494,0,0,
5/25/14,23,5,0,907,NA,NA,0,494,0,0,
5/26/14,21,4,0,907,NA,NA,0,494,0,0,
5/27/14,19,4,0,907,NA,NA,0,494,0,0,
5/28/14,15,2,0,907,NA,NA,0,494,0,0,
5/29/14,18,3,0,907,NA,NA,0,494,0,0,
5/30/14,17,2,0,907,NA,NA,0,494,0,0,
5/31/14,17,0,0,907,NA,NA,0,494,0,0,
6/1/14,20,2,0,907,NA,NA,0,494,0,0,
6/2/14,19,4,0,907,NA,NA,0,494,0,0,
6/3/14,20,2,0,907,NA,NA,0,494,0,0,
6/4/14,23,3,0,907,NA,NA,0,494,0,0,
6/5/14,24,6,0,907,NA,NA,0,494,0,0,
6/6/14,25,7,0,907,NA,NA,0,494,0,0,
6/7/14,25,10,0,907,NA,NA,0,494,0,0,
6/8/14,26,11,0,907,NA,NA,0,494,0,0,
6/9/14,25,8,0,907,NA,NA,0,494,0,0,
6/10/14,24,7,0,907,NA,NA,0,494,0,0,
6/11/14,23,7,0,907,NA,NA,0,494,0,0,
6/12/14,19,4,0,907,NA,NA,0,494,0,0,
6/13/14,16,2,0,907,NA,NA,0,494,0,0,
6/14/14,17,1,0,907,NA,NA,0,494,0,0,
6/15/14,16,2,0,907,NA,NA,0,494,0,0,
6/16/14,13,3,0,907,NA,NA,0,494,0,0,
6/17/14,14,0,T,907,NA,100,0,494,0,0,
6/18/14,19,0,0,907,NA,NA,0,494,0,0,
6/19/14,22,2,0,907,NA,NA,0,494,0,0,
6/20/14,21,4,0,907,NA,NA,0,494,0,0,
6/21/14,22,5,0,907,NA,NA,0,494,0,0,
6/22/14,22,2,0,907,NA,NA,0,494,0,0,
6/23/14,22,4,0,907,NA,NA,0,494,0,0,
6/24/14,21,5,0,907,NA,NA,0,494,0,0,
6/25/14,20,5,0,907,NA,NA,0,494,0,0,
6/26/14,13,4,2,909,NA,100,0,494,0,0,
6/27/14,18,5,0,909,NA,NA,0,494,0,0,
6/28/14,21,4,0,909,NA,NA,0,494,0,0,
6/29/14,26,5,0,909,NA,NA,0,494,0,0,
6/30/14,30,10,0,909,NA,NA,0,494,0,0,
7/1/14,28,11,0,909,NA,NA,0,494,0,0,
7/2/14,26,9,0,909,NA,NA,0,494,0,0,
7/3/14,26,8,0,909,NA,NA,0,494,0,0,
7/4/14,25,8,0,909,NA,NA,0,494,0,0,
7/5/14,25,8,0,909,NA,NA,0,494,0,0,
7/6/14,28,8,0,909,NA,NA,0,494,0,0,
7/7/14,27,13,0,909,NA,NA,0,494,0,0,
7/8/14,26,15,T,909,NA,100,0,494,0,0,
7/9/14,26,11,0,909,NA,NA,0,494,0,0,
7/10/14,26,10,T,909,NA,100,0,494,0,0,
7/11/14,23,11,0,909,NA,NA,0,494,0,0,
7/12/14,26,10,0,909,NA,NA,0,494,0,0,
7/13/14,29,11,0,909,NA,NA,0,494,0,0,
7/14/14,30,12,0,909,NA,NA,0,494,0,0,
7/15/14,28,14,0,909,NA,NA,0,494,0,0,
7/16/14,25,12,0,909,NA,NA,0,494,0,0,
7/17/14,27,12,0,909,NA,NA,0,494,0,0,
7/18/14,27,11,0,909,NA,NA,0,494,0,0,
7/19/14,29,12,0,909,NA,NA,0,494,0,0,
7/20/14,21,10,4,913,NA,100,0,494,0,0,
7/21/14,20,9,3,916,NA,100,0,494,0,0,
7/22/14,22,8,0,916,NA,NA,0,494,0,0,
7/23/14,20,7,0,916,NA,NA,0,494,0,0,
7/24/14,25,5,0,916,NA,NA,0,494,0,0,
7/25/14,24,8,0,916,NA,NA,0,494,0,0,
7/26/14,26,8,0,916,NA,NA,0,494,0,0,
7/27/14,27,10,0,916,NA,NA,0,494,0,0,
7/28/14,26,12,0,916,NA,NA,0,494,0,0,
7/29/14,27,13,0,916,NA,NA,0,494,0,0,
7/30/14,22,11,3,919,NA,100,0,494,0,0,
7/31/14,26,10,T,919,NA,100,0,494,0,0,
8/1/14,27,11,0,919,NA,NA,0,494,0,0,
8/2/14,27,10,0,919,NA,NA,0,494,0,0,
8/3/14,24,11,0,919,NA,NA,0,494,0,0,
8/4/14,14,9,15,934,NA,100,0,494,0,0,
8/5/14,13,9,14,948,NA,100,0,494,0,0,
8/6/14,19,9,1,949,NA,100,0,494,0,0,
8/7/14,24,8,0,949,NA,NA,0,494,0,0,
8/8/14,24,9,1,950,NA,100,0,494,0,0,
8/9/14,25,7,0,950,NA,NA,0,494,0,0,
8/10/14,24,11,1,951,NA,100,0,494,0,0,
8/11/14,22,9,6,957,NA,100,0,494,0,0,
8/12/14,20,8,0,957,NA,NA,0,494,0,0,
8/13/14,18,8,0,957,NA,NA,0,494,0,0,
8/14/14,20,6,0,957,NA,NA,0,494,0,0,
8/15/14,23,6,0,957,NA,NA,0,494,0,0,
8/16/14,24,7,0,957,NA,NA,0,494,0,0,
8/17/14,24,6,0,957,NA,NA,0,494,0,0,
8/18/14,24,5,0,957,NA,NA,0,494,0,0,
8/19/14,23,7,0,957,NA,NA,0,494,0,0,
8/20/14,22,6,0,957,NA,NA,0,494,0,0,
8/21/14,21,6,0,957,NA,NA,0,494,0,0,
8/22/14,19,7,0,957,NA,NA,0,494,0,0,
8/23/14,22,5,0,957,NA,NA,0,494,0,0,
8/24/14,22,6,0,957,NA,NA,0,494,0,0,
8/25/14,19,6,0,957,NA,NA,0,494,0,0,
8/26/14,22,6,0,957,NA,NA,0,494,0,0,
8/27/14,25,7,0,957,NA,NA,0,494,0,0,
8/28/14,26,8,0,957,NA,NA,0,494,0,0,
8/29/14,23,8,0,957,NA,NA,0,494,0,0,
8/30/14,22,8,0,957,NA,NA,0,494,0,0,
8/31/14,22,6,0,957,NA,NA,0,494,0,0,
9/1/14,26,8,0,957,NA,NA,0,494,0,0,
9/2/14,24,8,0,957,NA,NA,0,494,0,0,
9/3/14,24,7,0,957,NA,NA,0,494,0,0,
9/4/14,24,9,0,957,NA,NA,0,494,0,0,
9/5/14,25,7,0,957,NA,NA,0,494,0,0,
9/6/14,24,6,0,957,NA,NA,0,494,0,0,
9/7/14,24,6,0,957,NA,NA,0,494,0,0,
9/8/14,21,4,T,957,NA,100,0,494,0,0,
9/9/14,22,3,0,957,NA,NA,0,494,0,0,
9/10/14,25,7,0,957,NA,NA,0,494,0,0,
9/11/14,25,7,0,957,NA,NA,0,494,0,0,
9/12/14,25,8,0,957,NA,NA,0,494,0,0,
9/13/14,23,7,0,957,NA,NA,0,494,0,0,
9/14/14,23,7,0,957,NA,NA,0,494,0,0,
9/15/14,23,9,0,957,NA,NA,0,494,0,0,
9/16/14,22,9,0,957,NA,NA,0,494,0,0,
9/17/14,20,8,0,957,NA,NA,0,494,0,0,
9/18/14,15,6,0,957,NA,NA,0,494,0,0,
9/19/14,22,6,0,957,NA,NA,0,494,0,0,
9/20/14,24,11,0,957,NA,NA,0,494,0,0,
9/21/14,16,6,1,958,NA,100,0,494,0,0,
9/22/14,21,5,0,958,NA,NA,0,494,0,0,
9/23/14,20,6,0,958,NA,NA,0,494,0,0,
9/24/14,19,7,0,958,NA,NA,0,494,0,0,
9/25/14,10,-1,13,971,NA,100,0,494,0,0,
9/26/14,9,-1,27,998,2,98,0,494,0,0,
9/27/14,7,0,1,999,NA,100,T,494,T,--,
9/28/14,9,1,3,1002,NA,100,0,494,0,0,
9/29/14,15,0,0,1002,NA,NA,0,494,0,0,
9/30/14,16,3,0,1002,NA,NA,0,494,0,0,
