"Date","Air Temp Max (C)","Air Temp Min (C)","24-hour Total Precip (mm)","Season Total Precip (mm)","% of Precip as Snow","% of Precip as Rain","New Snow (cm)","Season Total Snow (cm)","Snowpack depth (cm)","Snow Water Equivalent (cm)","Remarks"
"1988-10-27","17.205","1.11","0","4.064",NA,NA,"0","0","0","0",NA
"1988-10-28","14.43","0","0","4.064",NA,NA,"0","0","0","0",NA
"1988-10-29","16.095","-1.11","0","4.064",NA,NA,"0","0","0","0",NA
"1988-10-30","18.315","-0.555","0","4.064",NA,NA,"0","0","0","0",NA
"1988-10-31","17.76","0","0","4.064",NA,NA,"0","0","0","0",NA
"1988-11-01","9.435","-1.11","2.032","6",NA,"100","0","0","0","0",NA
"1988-11-02","4.44","-1.11","18.796","24.796",NA,"100","0","0","0","0",NA
"1988-11-03","7.215","1.665","12.192","36.988",NA,"100","0","0","0","0",NA
"1988-11-04","15.54","1.11","0","36.988",NA,NA,"0","0","0","0",NA
"1988-11-05","16.65","1.665","2.794","39.782",NA,"100","0","0","0","0",NA
"1988-11-06","9.99","1.11","8.128","47.91",NA,"100","0","0","0","0",NA
"1988-11-07","6.66","0.555","0","47.91",NA,NA,"0","0","0","0",NA
"1988-11-08","0.555","-2.775","3.048","50.958","99","1","6.35","6.35","6.35","--",NA
"1988-11-09","3.33","-3.33","9.906","60.864","100",NA,"T","6.35","5.08","--",NA
"1988-11-10","0.555","-1.665","17.018","77.882","70","30","10.16","16.51","10.16","--",NA
"1988-11-11","2.775","-1.665","0","77.882","100",NA,"T","16.51","--","--",NA
"1988-11-12","3.33","0.555","24.892","102.774","2","98","0","16.51","5.08","--",NA
"1988-11-13","2.22","-3.33","70.104","172.878","50","50","19.05","35.56","2.54","--","approx."
"1988-11-14","0.555","-7.215","5.08","177.958","100",NA,"22.86","58.42","40.64","5.334",NA
"1988-11-15","-2.22","-6.66","3.048","181.006","100",NA,"T","58.42","35.56","--",NA
"1988-11-16","-1.665","-6.66","23.876","204.882","100",NA,"12.7","71.12","33.02","--",NA
"1988-11-17","-3.33","-8.88","9.906","214.788","100",NA,"15.24","86.36","54.61","--",NA
"1988-11-18","-1.11","-11.1","1.016","215.804","100",NA,"1.27","87.63","53.34","10.16",NA
"1988-11-19","2.775","-8.88","0","215.804",NA,NA,"0","87.63","49.53","--",NA
"1988-11-20","4.44","-7.77","0.254","216.058","100",NA,"T","87.63","46.99","--",NA
"1988-11-21","2.22","-8.325","16.002","232.06","99","1","1.27","88.9","43.18","--",NA
"1988-11-22","2.22","-1.665","91.948","324.008","20","80","20.32","109.22","58.928","16.002",NA
"1988-11-23","1.11","-7.77","83.058","407.066","90","10","39.37","148.59","78.994","20.32",NA
"1988-11-24","-3.885","-8.88","18.796","425.862","100",NA,"8.89","157.48","88.9","--",NA
"1988-11-25","-1.665","-5.55","19.05","444.912","100",NA,"24.13","181.61","100.076","23.876",NA
"1988-11-26","0","-7.77","2.032","446.944","100",NA,"1.27","182.88","--","--",NA
"1988-11-27","1.665","-8.88","1.016","447.96","100",NA,"0","182.88","91.44","--",NA
"1988-11-28","3.885","-4.44","7.874","455.834","100",NA,"5.08","187.96","89.916","23.622",NA
"1988-11-29","9.435","-2.775","0","455.834",NA,NA,"0","187.96","88.9","--",NA
"1988-11-30","10.545","-3.33","0","455.834",NA,NA,"0","187.96","84.328","23.622",NA
"1988-12-01","12.21","-6.66","0","456",NA,NA,"0","188","82.55","--",NA
"1988-12-02","7.77","-6.105","0","456",NA,NA,"0","188","76.708","22.098",NA
"1988-12-03","9.435","-6.105","0","456",NA,NA,"0","188","--","--",NA
"1988-12-04","12.21","-6.105","0","456",NA,NA,"0","188","78.74","--",NA
"1988-12-05","10.545","-4.44","0","456",NA,NA,"0","188","72.644","21.844",NA
"1988-12-06","11.655","-2.775","0","456",NA,NA,"0","188","73.66","--",NA
"1988-12-07","2.22","-2.775","0","456",NA,NA,"0","188","70.104","21.844",NA
"1988-12-08","3.33","-3.33","0","456",NA,NA,"0","188","69.85","--",NA
"1988-12-09","7.77","-2.775","0","456",NA,NA,"0","188","67.564","21.59",NA
"1988-12-10","11.655","-2.775","0","456",NA,NA,"0","188","--","--",NA
"1988-12-11","11.655","-4.995","0","456",NA,NA,"0","188","66.04","--",NA
"1988-12-12","14.43","-1.11","0","456",NA,NA,"0","188","62.23","20.066",NA
"1988-12-13","11.1","-4.995","0","456",NA,NA,"0","188","62.23","--",NA
"1988-12-14","8.325","-9.99","1.016","457.016","100",NA,"0","188","59.182","19.558",NA
"1988-12-15","-5.55","-10.545","1.016","458.032","100",NA,"T","188","59.69","--",NA
"1988-12-16","1.665","-7.215","0","458.032",NA,NA,"0","188","58.42","19.812",NA
"1988-12-17","3.33","-3.885","1.016","459.048","100",NA,"1.27","189.27","60.96","--",NA
"1988-12-18","1.11","-3.885","6.858","465.906","100",NA,"7.62","196.89","66.04","--",NA
"1988-12-19","-1.665","-4.995","6.096","472.002","100",NA,"6.35","203.24","67.564","21.082",NA
"1988-12-20","-2.22","-7.215","18.034","490.036","100",NA,"22.86","226.1","68.58","--",NA
"1988-12-21","-6.105","-8.88","37.846","527.882","100",NA,"31.75","257.85","109.728","27.178",NA
"1988-12-22","-4.995","-12.765","41.148","569.03","100",NA,"41.91","299.76","124.46","--",NA
"1988-12-23","-2.22","-16.65","1.016","570.046","100",NA,"15.24","315","150.622","34.544",NA
"1988-12-24","-2.22","-9.435","57.912","627.958","100",NA,"--","315","--","--",NA
"1988-12-25","-6.105","-16.095","1.016","628.974","100",NA,"--","315","--","--",NA
"1988-12-26","-8.325","-19.425","1.016","629.99","100",NA,"--","315","--","--",NA
"1988-12-27","-7.77","-17.76","7.112","637.102","100",NA,"52.07","367.07","159.004","38.354","snow board not checked 24th-26th"
"1988-12-28","-5.55","-14.43","0.762","637.864","100",NA,"2.54","369.61","163.576","40.894",NA
"1988-12-29","1.11","-14.985","0","637.864",NA,NA,"0","369.61","161.29","--",NA
"1988-12-30","0","-6.66","18.034","655.898","100",NA,"5.08","374.69","152.654","39.878",NA
"1988-12-31","-2.22","-9.435","12.192","668.09","100",NA,"30.48","405.17","175.26","--",NA
"1989-01-01","-1.11","-12.765","0","668",NA,NA,"0","405.2","--","--",NA
"1989-01-02","6.105","-10.545","0","668",NA,NA,"0","405.2","--","--",NA
"1989-01-03","7.77","-6.105","0","668",NA,NA,"0","405.2","152.4","40.894",NA
"1989-01-04","4.995","-8.88","1.016","669.016","100",NA,"0","405.2","146.304","41.91",NA
"1989-01-05","-2.22","-12.21","53.848","722.864","100",NA,"44.45","449.65","165.1","--",NA
"1989-01-06","-4.995","-15.54","2.032","724.896","100",NA,"16.51","466.16","190.246","50.038",NA
"1989-01-07","-4.995","-19.425","11.176","736.072","100",NA,"--","466.16","--","--",NA
"1989-01-08","-2.22","-19.98","0","736.072",NA,NA,"0","466.16","--","--",NA
"1989-01-09","2.22","-2.775","0","736.072",NA,NA,"12.7","478.86","181.61","49.022",NA
"1989-01-10","-1.11","-10.545","18.034","754.106","100",NA,"15.24","494.1","177.8","--",NA
"1989-01-11","-5.55","-10.545","0","754.106",NA,NA,"0","494.1","181.102","50.292",NA
"1989-01-12","2.775","-9.99","0","754.106",NA,NA,"0","494.1","177.8","--",NA
"1989-01-13","0","-11.655","1.016","755.122","100",NA,"1.27","495.37","175.26","50.292",NA
"1989-01-14","-1.665","-14.43","0","755.122",NA,NA,"--","495.37","--","--",NA
"1989-01-15","2.22","-14.985","0","755.122",NA,NA,"--","495.37","--","--",NA
"1989-01-16","3.885","-11.1","0","755.122",NA,NA,"--","495.37","--","--",NA
"1989-01-17","11.655","-9.435","0","755.122",NA,NA,"2.54","497.91","167.386","50.546",NA
"1989-01-18","12.21","-2.22","0","755.122",NA,NA,"0","497.91","163.576","51.054",NA
"1989-01-19","11.1","-4.44","0","755.122",NA,NA,"0","497.91","160.02","--",NA
"1989-01-20","12.765","-4.995","0","755.122",NA,NA,"0","497.91","155.956","49.53",NA
"1989-01-21","9.435","-4.995","0","755.122",NA,NA,"0","497.91","--","--",NA
"1989-01-22","2.22","-2.22","6.096","761.218","100",NA,"0","497.91","--","--",NA
"1989-01-23","0.555","-8.88","1.016","762.234",NA,NA,"7.62","505.53","154.94","49.784",NA
"1989-01-24","-2.22","-14.43","0","762.234",NA,NA,"0","505.53","154.94","--","approx."
"1989-01-25","-0.555","-8.88","0","762.234",NA,NA,"0","505.53","152.654","50.546",NA
"1989-01-26","4.44","-10.545","0","762.234",NA,NA,"0","505.53","152.4","--",NA
"1989-01-27","8.88","-8.88","0","762.234",NA,NA,"0","505.53","151.13","--",NA
"1989-01-28","7.215","-6.66","0","762.234",NA,NA,"0","505.53","148.336","49.784",NA
"1989-01-29","7.77","-1.11","0","762.234",NA,NA,"0","505.53","--","--",NA
"1989-01-30","12.21","-4.995","0","762.234",NA,NA,"0","505.53","145.796","49.784",NA
"1989-01-31","9.435","-6.105","1.016","763.25","100",NA,"0","505.53","142.24","--",NA
"1989-02-01","0.555","-8.88","20.066","783","100",NA,"10.16","515.7","141.478","48.768",NA
"1989-02-02","-7.77","-11.1","29.972","812.972","100",NA,"21.59","537.29","157.48","--",NA
"1989-02-03","-7.215","-11.1","52.07","865.042","100",NA,"132.08","669.37","254.762","59.69",NA
"1989-02-04","-8.88","-17.76","11.938","876.98","100",NA,"36.83","706.2","251.46","--",NA
"1989-02-05","-12.21","-19.98","1.016","877.996","100",NA,"1.27","707.47","233.68","--",NA
"1989-02-06","-11.1","-23.31","0","877.996",NA,NA,"0","707.47","219.71","61.976",NA
"1989-02-07","-7.77","-22.2","0","877.996",NA,NA,"0","707.47","210.82","--",NA
"1989-02-08","-5.55","-21.09","0","877.996",NA,NA,"0","707.47","201.676","61.214",NA
"1989-02-09","0","-12.765","7.112","885.108","100",NA,"5.08","712.55","198.12","--",NA
"1989-02-10","0.555","-6.105","5.08","890.188","100",NA,"3.81","716.36","199.39","61.214",NA
"1989-02-11","-0.555","-11.655","3.81","893.998","100",NA,"5.08","721.44","199.39","--",NA
"1989-02-12","2.775","-10.545","1.016","895.014","100",NA,"1.27","722.71","198.12","--",NA
"1989-02-13","0","-14.985","1.016","896.03","100",NA,"1.27","723.98","192.024","62.484",NA
"1989-02-14","3.33","-16.095","0","896.03",NA,NA,"0","723.98","190.5","--",NA
"1989-02-15","4.44","-13.32","0","896.03",NA,NA,"0","723.98","187.96","60.96",NA
"1989-02-16","7.77","-4.44","0","896.03",NA,NA,"0","723.98","186.69","--",NA
"1989-02-17","8.88","-4.995","0","896.03",NA,NA,"0","723.98","179.578","61.976",NA
"1989-02-18","4.44","-1.11","20.066","916.096","100",NA,"T","723.98","177.8","--",NA
"1989-02-19","2.775","-2.775","8.89","924.986","100",NA,"15.24","739.22","190.5","--",NA
"1989-02-20","7.77","-8.325","T","924.986","100",NA,"T","739.22","190.5","--",NA
"1989-02-21","5.55","-2.775","1.016","926.002","10","90","T","739.22","182.372","61.722",NA
"1989-02-22","4.44","1.11","24.13","950.132","70","30","2.54","741.76","177.292","62.484",NA
"1989-02-23","7.77","1.11","T","950.132","100",NA,"T","741.76","176.53","63.5",NA
"1989-02-24","6.66","2.22","T","950.132",NA,"100","0","741.76","173.228","62.23",NA
"1989-02-25","6.66","0.555","5.842","955.974","70","30","1.27","743.03","176.53","--",NA
"1989-02-26","11.1","-2.22","0","955.974",NA,NA,"0","743.03","167.386","61.214",NA
"1989-02-27","9.435","-5.55","0","955.974",NA,NA,"0","743.03","164.592","60.198",NA
"1989-02-28","8.88","-7.215","0","955.974",NA,NA,"0","743.03","163.83","--",NA
"1989-03-01","6.66","-3.33","20.066","976","100",NA,"1.27","744.3","158.75","59.69",NA
"1989-03-02","-0.555","-8.88","73.152","1049.152","100",NA,"68.58","812.88","213.36","--",NA
"1989-03-03","-1.11","-16.65","0","1049.152",NA,NA,"15.24","828.12","227.584","71.374",NA
"1989-03-04","1.665","-9.435","5.842","1054.994","80","20","5.08","833.2","217.17","--",NA
"1989-03-05","3.33","0","25.146","1080.14",NA,"100","0","833.2","--","--",NA
"1989-03-06","6.66","1.11","10.922","1091.062","5","95","0","833.2","197.866","71.882",NA
"1989-03-07","5.55","0.555","44.958","1136.02","1","99","2.54","835.74","186.436","72.644",NA
"1989-03-08","3.885","1.11","59.944","1195.964","10","90","1.27","837.01","181.61","73.406",NA
"1989-03-09","4.44","0.555","17.018","1212.982","10","90","T","837.01","176.276","70.358",NA
"1989-03-10","6.66","1.11","11.938","1224.92",NA,"100","0","837.01","172.466","69.342",NA
"1989-03-11","7.77","0","19.05","1243.97","80","20","5.08","842.09","175.006","70.612",NA
"1989-03-12","4.995","-1.11","1.016","1244.986","100",NA,"0","842.09","170.18","68.072",NA
"1989-03-13","1.11","-8.88","26.416","1271.402","100",NA,"12.7","854.79","181.61","69.088",NA
"1989-03-14","8.325","-11.1","0","1271.402",NA,NA,"0","854.79","179.07","--",NA
"1989-03-15","9.435","-4.995","0","1271.402",NA,NA,"0","854.79","173.99","69.85",NA
"1989-03-16","1.11","-4.44","42.926","1314.328","99","1","38.1","892.89","186.69","--",NA
"1989-03-17","1.11","-4.995","12.954","1327.282","100",NA,"6.35","899.24","207.264","72.898",NA
"1989-03-18","0.555","-3.885","51.054","1378.336","100",NA,"33.02","932.26","228.6","--",NA
"1989-03-19","3.885","-2.22","6.096","1384.432","100",NA,"25.4","957.66","238.76","--",NA
"1989-03-20","9.99","-5.55","0","1384.432",NA,NA,"0","957.66","218.186","81.026",NA
"1989-03-21","7.215","-2.22","1.016","1385.448","99","1","0","957.66","210.82","--",NA
"1989-03-22","11.1","-4.44","0","1385.448",NA,NA,"0","957.66","202.438","82.042",NA
"1989-03-23","7.77","-3.33","17.018","1402.466","100",NA,"0","957.66","196.85","--",NA
"1989-03-24","4.44","0","53.848","1456.314","100",NA,"25.4","983.06","216.916","85.598",NA
"1989-03-25","1.665","-3.885","44.958","1501.272","100",NA,"52.07","1035.13","254","--",NA
"1989-03-26","4.995","-9.99","0","1501.272",NA,NA,"10.16","1045.29","256.54","--",NA
"1989-03-27","6.66","-2.775","12.954","1514.226",NA,"100","0","1045.29","239.776","92.202",NA
"1989-03-28","6.105","1.11","8.128","1522.354",NA,"100","0","1045.29","220.98","--",NA
"1989-03-29","9.99","-1.665","0","1522.354",NA,NA,"0","1045.29","216.408","90.17",NA
"1989-03-30","12.21","-3.885","0","1522.354",NA,NA,"0","1045.29","213.36","--",NA
"1989-03-31","3.885","1.11","17.018","1539.372",NA,"100","0","1045.29","207.01","88.646",NA
"1989-04-01","5.55","-1.11","8.89","1548","1","99","T","1045.3","201.93","--",NA
"1989-04-02","2.22","1.11","20.066","1568.066","50","50","10.16","1055.46","210.82","--",NA
"1989-04-03","10.545","-0.555","0","1568.066",NA,NA,"0","1055.46","208.788","89.408",NA
"1989-04-04","16.65","-1.11","0","1568.066",NA,NA,"0","1055.46","201.93","--",NA
"1989-04-05","19.98","-1.11","0","1568.066",NA,NA,"0","1055.46","196.85","83.82",NA
"1989-04-06","20.535","1.11","0","1568.066",NA,NA,"0","1055.46","190.5","--",NA
"1989-04-07","21.09","0","0","1568.066",NA,NA,"0","1055.46","186.436","80.264",NA
"1989-04-08","20.535","0.555","0","1568.066",NA,NA,"0","1055.46","180.34","--",NA
"1989-04-09","21.09","0.555","0","1568.066",NA,NA,"0","1055.46","175.26","--",NA
"1989-04-10","16.095","0.555","0","1568.066",NA,NA,"0","1055.46","166.624","71.628",NA
"1989-04-11","17.205","1.11","0","1568.066",NA,NA,"0","1055.46","161.29","--",NA
"1989-04-12","16.65","1.11","0","1568.066",NA,NA,"0","1055.46","153.416","65.278",NA
"1989-04-13","17.76","-1.11","0","1568.066",NA,NA,"0","1055.46","147.32","--",NA
"1989-04-14","16.095","1.11","0","1568.066",NA,NA,"0","1055.46","132.842","57.15",NA
"1989-04-15","16.095","-0.555","0","1568.066",NA,NA,"0","1055.46","--","--",NA
"1989-04-16","17.76","-0.555","0","1568.066",NA,NA,"0","1055.46","--","--",NA
"1989-04-17","17.76","-0.555","0","1568.066",NA,NA,"0","1055.46","113.284","48.514","large cone around snow cage"
"1989-04-18","19.98","-1.11","0","1568.066",NA,NA,"0","1055.46","116.84","--",NA
"1989-04-19","16.65","1.11","0","1568.066",NA,NA,"0","1055.46","108.204","50.546","cone filled in"
"1989-04-20","11.655","1.11","0","1568.066",NA,NA,"0","1055.46","104.14","--",NA
"1989-04-21","6.105","-2.775","23.114","1591.18","99","1","7.62","1063.08","100.33","45.72",NA
"1989-04-22","4.44","-3.885","2.032","1593.212","100",NA,"6.35","1069.43","114.3","--",NA
"1989-04-23","-0.555","-4.44","26.924","1620.136","100",NA,"31.75","1101.18","109.982","46.736",NA
"1989-04-24","0","-6.105","10.922","1631.058","100",NA,"10.16","1111.34","132.334","49.022",NA
"1989-04-25","2.775","-8.325","13.97","1645.028","100",NA,"22.86","1134.2","149.86","--",NA
"1989-04-26","2.775","-10.545","1.016","1646.044","100",NA,"T","1134.2","136.652","52.07",NA
"1989-04-27","9.435","-7.215","T","1646.044","100",NA,"1.27","1135.47","139.7","--",NA
"1989-04-28","12.21","-4.995","0","1646.044",NA,NA,"0","1135.47","126.746","50.546",NA
"1989-04-29","13.32","-3.33","0","1646.044",NA,NA,"0","1135.47","118.11","--",NA
"1989-04-30","9.435","0","0","1646.044","50","50","0","1135.47","109.22","--",NA
"1989-05-01","14.43","-0.555","0","1646",NA,NA,"0","1135.5","105.156","45.466",NA
"1989-05-02","14.43","-2.22","0","1646",NA,NA,"0","1135.5","100.33","--",NA
"1989-05-03","17.205","0","0","1646",NA,NA,"0","1135.5","89.916","40.894",NA
"1989-05-04","20.535","1.665","0","1646",NA,NA,"0","1135.5","83.82","--",NA
"1989-05-05","20.535","1.665","0","1646",NA,NA,"0","1135.5","69.596","32.512",NA
"1989-05-06","20.535","2.22","0","1646",NA,NA,"0","1135.5","60.96","--",NA
"1989-05-07","19.98","2.775","0","1646",NA,NA,"0","1135.5","48.26","22.86",NA
"1989-05-08","17.76","2.775","0","1646",NA,NA,"0","1135.5","40.64","--",NA
"1989-05-09","7.77","2.22","8.89","1654.89",NA,"100","0","1135.5","28.956","11.684",NA
"1989-05-10","7.215","0","1.016","1655.906","60","40","T","1135.5","27.94","--",NA
"1989-05-11","10.545","0.555","1.016","1656.922","40","60","T","1135.5","27.94","--",NA
"1989-05-12","10.545","-1.11","1.016","1657.938",NA,"100","0","1135.5","25.4","--",NA
"1989-05-13","9.99","0","1.016","1658.954",NA,"100","0","1135.5","22.86","--",NA
"1989-05-14","9.435","-0.555","3.048","1662.002",NA,"100","0","1135.5","15.24","--",NA
"1989-05-15","9.99","1.11","5.842","1667.844","80","20","2.54","1138.04","16.51","--",NA
"1989-05-16","17.76","-1.665","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-17","16.65","1.665","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-18","9.99","0.555","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-19","18.315","0","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-20","17.205","1.11","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-21","16.095","-0.555","0","1667.844",NA,NA,"0","1138.04","0","0",NA
"1989-05-22","14.43","0.555","3.048","1670.892","100",NA,"0","1138.04","0","0",NA
"1989-05-23","4.44","-3.33","16.002","1686.894","100",NA,"12.7","1150.74","12.7","2.54",NA
"1989-05-24","7.77","-4.995","0","1686.894",NA,NA,"0","1150.74","0","0",NA
"1989-05-25","14.43","-3.885","0","1686.894",NA,NA,"0","1150.74","0","0",NA
"1989-05-26","17.76","-0.555","0","1686.894",NA,NA,"0","1150.74","0","0",NA
"1989-05-27","14.43","0.555","0","1686.894",NA,NA,"0","1150.74","0","0",NA
"1989-05-28","7.77","-0.555","2.032","1688.926","100",NA,"0","1150.74","0","0",NA
"1989-05-29","7.77","-1.11","6.096","1695.022","100",NA,"2.54","1153.28","2.54","--",NA
"1989-05-30","13.32","-1.665","1.016","1696.038","100",NA,"T","1153.28","0","0",NA
"1989-05-31","16.65","-0.555","0","1696.038",NA,NA,"0","1153.28","0","0",NA
"1989-06-01","19.98","1.11","0","1696",NA,NA,"0","1153.3","0","0",NA
"1989-06-02","22.2","3.33","1.778","1697.778",NA,"100","0","1153.3","0","0",NA
"1989-06-03","16.095","4.995","6.096","1703.874",NA,"100","0","1153.3","0","0",NA
"1989-06-04","13.875","4.44","17.018","1720.892",NA,"100","0","1153.3","0","0",NA
"1989-06-05","15.54","3.885","0","1720.892",NA,NA,"0","1153.3","0","0",NA
"1989-06-06","18.315","4.44","1.016","1721.908",NA,"100","0","1153.3","0","0",NA
"1989-06-07","16.095","4.995","3.048","1724.956",NA,"100","0","1153.3","0","0",NA
"1989-06-08","19.98","4.44","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-09","20.535","4.995","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-10","21.645","4.44","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-11","22.2","6.105","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-12","24.975","6.66","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-13","25.53","4.995","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-14","24.975","5.55","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-15","19.425","7.215","T","1724.956",NA,"100","0","1153.3","0","0",NA
"1989-06-16","18.315","4.44","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-17","22.755","2.775","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-18","25.53","2.775","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-19","21.09","6.105","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-20","22.2","3.885","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-21","22.2","6.66","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-22","25.53","6.66","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-23","21.09","9.435","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-24","22.2","7.77","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-25","23.865","4.995","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-26","23.865","7.215","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-27","18.87","7.77","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-28","18.87","6.105","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-29","17.76","6.105","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-06-30","17.205","3.885","0","1724.956",NA,NA,"0","1153.3","0","0",NA
"1989-07-01","22.2","0.555","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-02","23.865","3.33","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-03","26.085","4.44","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-04","24.975","3.885","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-05","26.64","3.885","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-06","29.415","4.44","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-07","29.415","9.99","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-08","28.305","9.435","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-09","24.42","5.55","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-10","23.865","4.995","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-11","26.085","6.105","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-12","25.53","7.215","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-13","26.085","7.77","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-14","26.64","6.66","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-15","23.865","6.105","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-16","22.755","6.105","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-17","25.53","7.77","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-18","29.415","9.435","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-19","29.97","11.655","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-20","29.415","11.1","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-21","27.75","10.545","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-22","27.195","9.435","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-23","26.64","9.435","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-24","27.195","9.99","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-25","27.75","8.325","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-26","26.085","8.325","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-27","26.64","6.66","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-28","26.64","6.66","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-29","26.085","8.325","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-30","24.42","7.77","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-07-31","21.645","6.66","0","1725",NA,NA,"0","1153.3","0","0",NA
"1989-08-01","21.09","5.55","0","1725",NA,NA,"0","1153.3","0","0",NA
